ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: title,Meta: description,Meta: keywords,_yoast_wpseo_title,_yoast_wpseo_metadesc,_yoast_wpseo_focuskw,Meta: _yoast_wpseo_metadesc,Brands
,simple,F02921,Grapnel Cornice Adhesive 1KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,62.79,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAPNEL
,simple,F02922,Grapnel Cornice Adhesive 2KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,88.55,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAPNEL
,simple,F02923,Grapnel Cornice Adhesive 5KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,193.2,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAPNEL
,simple,F02924,Grapnel Carpet & Vinyl Adhesive 2KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,144.82,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAPNEL
,simple,F02925,Grapnel Carpet & Vinyl Adhesive 5KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,320.39,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAPNEL
,simple,F02864,Damcos Black DPC (Builders Plastic) 150Micron 150MM x 40M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,40.17,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damcos
,simple,F02865,Damcos Black DPC (Builders Plastic) 250Micron 150MM x 40M,1,,visible,,,,,taxable,,1,9,3,0,0,,,,,1,,,53.05,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damcos
,simple,F03278,DPC (Builders Plastic) 100Micron 2MM x 30M,1,,visible,,,,,taxable,,1,98,3,0,0,,,,,1,,,169.05,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03279,DPC (Builders Plastic) 250Micron 2MM x 30M,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,362.25,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02430,Shade Net 80% Shade 1.8 x 50M,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,2012.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02913,Grapnel PVC Weld 100ml,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,25.12,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grapnel
,simple,F02914,Grapnel PVC Weld 200ml,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,38.48,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grapnel
,simple,F02915,Grapnel PVC Weld 500ml,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,80.42,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grapnel
,simple,F02916,Grapnel Wood Glue 250ml,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,52.32,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grapnel
,simple,F02917,Grapnel Wood Glue 500ml,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,83.64,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grapnel
,simple,F02918,Grapnel Wood Glue 1LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,138.38,"All Products, Hardware, Hardware > Adhesives & Sealants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grapnel
,simple,F02919,Apcol Multi-Purpose Teak Putty 500g,1,,visible,,,,,taxable,,1,63,3,0,0,,,,,1,,,10.06,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apcol
,simple,F02949,Apcol Multi-Purpose White Putty 500g,1,,visible,,,,,taxable,,1,67,3,0,0,,,,,1,,,10.06,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apcol
,simple,F02920,Apcol Multi-Purpose Teak Putty 1KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,20.12,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apcol
,simple,F02950,Apcol Multi-Purpose White Putty 1KG,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,20.12,"All Products, Hardware, Hardware > Painting & Decorating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apcol
,simple,F02941,Water Proofer + Membrane - Red Oxide 5LT,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02942,Water Proofer + Membrane - Burgundy 5LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02943,Water Proofer + Membrane - Black 5LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02944,Water Proofer + Membrane - Grey 5LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02945,Water Proofer + Membrane - Charcoal 5LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02946,Water Proofer + Membrane - White 5LT,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02947,Water Proofer + Membrane - Terracota 5LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,153.75,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02948,Water Proofer + Membrane - Forest Leaf 5LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,169.05,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02926,Liquid Rubber 5LT Red Oxide,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,305.82,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02927,Liquid Rubber 5LT Black,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,305.82,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02928,Liquid Rubber 5LT Grey,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,305.82,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02929,Liquid Rubber 20LT Red Oxide,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,1014.3,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02930,Liquid Rubber 20LT Black,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,1014.3,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02931,Liquid Rubber 20LT Grey,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,1014.3,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive
,simple,F02932,Plaster Primer Interior/Exterior Water Based 5LT,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,161.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protea Range
,simple,F02933,Plaster Primer Interior/Exterior Water Based 20LT,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,577.99,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protea Range
,simple,F02934,"Olive Range Roof, Stoep & Pave Coat 5LT - Red Oxide",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,191.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02935,"Olive Range Roof, Stoep & Pave Coat 5LT - Burgundy",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,191.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02936,"Olive Range Roof, Stoep & Pave Coat 5LT - Black",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,191.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02937,"Olive Range Roof, Stoep & Pave Coat 5LT - Grey",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,191.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02938,"Olive Range Roof, Stoep & Pave Coat 5LT - Charcoal",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,191.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02951,"Olive Range Roof, Stoep & Pave Coat 5LT - White",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,191.59,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02939,"Olive Range Roof, Stoep & Pave Coat 5LT - Forest Leaf",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,209.3,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02952,"Olive Range Roof, Stoep & Pave Coat 20LT - Red Oxide",1,,visible,,,,,taxable,,1,17,3,0,0,,,,,1,,,595.7,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02953,"Olive Range Roof, Stoep & Pave Coat 20LT - Burgundy",1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,595.7,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02954,"Olive Range Roof, Stoep & Pave Coat 20LT - Black",1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,595.7,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02955,"Olive Range Roof, Stoep & Pave Coat 20LT - Grey",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,595.7,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02956,"Olive Range Roof, Stoep & Pave Coat 20LT - Charcoal",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,595.7,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02957,"Olive Range Roof, Stoep & Pave Coat 20LT - White",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,595.7,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F02940,"Olive Range Roof, Stoep & Pave Coat 20LT - Forest Leaf",1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,652.05,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olive Range
,simple,F03609,PS Dadoo Rails Corner Rail 2.4M 35MM * 35MM,1,,visible,,,,,taxable,,1,900,3,0,0,,,,,1,,,56.27,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03165,PS Dadoo Rails 2.4M x 4CM (Flat Top),1,,visible,,,,,taxable,,1,3604,3,0,0,,,,,1,,,64.32,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03166,PS Dadoo Rails 2.4M x 6CM (Flat Top),1,,visible,,,,,taxable,,1,2773,3,0,0,,,,,1,,,112.62,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03167,PS Dadoo Rails 2.4M x 4CM (Scalloped Top),1,,visible,,,,,taxable,,1,2201,3,0,0,,,,,1,,,69.15,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03168,PS Dadoo Rails 2.4M x 6CM (Scalloped Top),1,,visible,,,,,taxable,,1,2208,3,0,0,,,,,1,,,120.67,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03082,DIY Peel & Stick Mirrors Diamond Shape 17 x 30CM Silver,1,,visible,,,,,taxable,,1,2983,3,0,0,,,,,1,,,28.9,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03083,DIY Peel & Stick Mirrors Diamond Shape 17 x 30CM Rose Gold,1,,visible,,,,,taxable,,1,3222,3,0,0,,,,,1,,,28.9,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03079,DIY Peel & Stick Mirrors Hexagon Shape 23 x 26.5CM Silver,1,,visible,,,,,taxable,,1,2776,3,0,0,,,,,1,,,36.95,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03080,DIY Peel & Stick Mirrors Hexagon Shape 23 x 26.5CM Black,1,,visible,,,,,taxable,,1,3458,3,0,0,,,,,1,,,36.95,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03081,DIY Peel & Stick Mirrors Hexagon Shape 23 x 26.5CM Rose Gold,1,,visible,,,,,taxable,,1,3038,3,0,0,,,,,1,,,36.95,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03066,DIY Stainless Steel Edging Strip Roll 2CM x 5M Black Trim,1,,visible,,,,,taxable,,1,804,3,0,0,,,,,1,,,117.45,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03065,DIY Stainless Steel Edging Strip Roll 2CM x 5M Silver Trim,1,,visible,,,,,taxable,,1,133,3,0,0,,,,,1,,,117.45,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03064,DIY Stainless Steel Edging Strip Roll 2CM x 5M Gold Trim,1,,visible,,,,,taxable,,1,220,3,0,0,,,,,1,,,128.72,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03067,DIY Stainless Steel Edging Strip Roll 2CM x 5M Rose Gold Trim,1,,visible,,,,,taxable,,1,240,3,0,0,,,,,1,,,128.72,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03070,DIY Stainless Steel Edging Strip Roll 5CM x 5M Black Trim,1,,visible,,,,,taxable,,1,149,3,0,0,,,,,1,,,186.68,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03069,DIY Stainless Steel Edging Strip Roll 5CM x 5M Silver Trim,1,,visible,,,,,taxable,,1,108,3,0,0,,,,,1,,,186.68,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03068,DIY Stainless Steel Edging Strip Roll 5CM x 5M Gold Trim,1,,visible,,,,,taxable,,1,57,3,0,0,,,,,1,,,202.78,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03071,DIY Stainless Steel Edging Strip Roll 5CM x 5M Rose Gold Trim,1,,visible,,,,,taxable,,1,105,3,0,0,,,,,1,,,202.78,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03844,WPC Single Fluted Panel with Spotlight - Nero,1,,visible,,,,,taxable,,1,130,3,0,0,,,,,1,,,2316.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03845,WPC Single Fluted Panel with Spotlight - Wood,1,,visible,,,,,taxable,,1,126,3,0,0,,,,,1,,,2316.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03846,WPC Single Fluted Panel with Spotlight - Grey,1,,visible,,,,,taxable,,1,114,3,0,0,,,,,1,,,2316.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03847,WPC Single Fluted Panel with Spotlight - Marble,1,,visible,,,,,taxable,,1,116,3,0,0,,,,,1,,,2316.95,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03848,Light Spot for WPC Panel 50MM*50MM,1,,visible,,,,,taxable,,1,3520,3,0,0,,,,,1,,,109.4,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03169,UV Joiner T Profile Aluminium Gold - 3M,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03170,UV Joiner T Profile Aluminium Silver - 3M,1,,visible,,,,,taxable,,1,74,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03171,UV Joiner T Profile Aluminium Black - 3M,1,,visible,,,,,taxable,,1,159,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03172,UV Joiner T Profile Aluminium Rose Gold - 3M,1,,visible,,,,,taxable,,1,195,3,0,0,,,,,1,,,45.0,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03085,Stainless Steel Indoor Wall Panels Strips & Edging 2CM x 3M Gold,1,,visible,,,,,taxable,,1,7,3,0,0,,,,,1,,,112.62,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03086,Stainless Steel Indoor Wall Panels Strips & Edging 2CM x 3M Rose Gold,1,,visible,,,,,taxable,,1,154,3,0,0,,,,,1,,,112.62,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03087,Stainless Steel Indoor Wall Panels Strips & Edging 3CM x 3M Gold,1,,visible,,,,,taxable,,1,177,3,0,0,,,,,1,,,128.72,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03084,Stainless Steel Indoor Wall Panels Strips & Edging 3CM x 3M Rose Gold,1,,visible,,,,,taxable,,1,252,3,0,0,,,,,1,,,128.72,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03191,Mosaics - Stick On Steel Mosaic,1,,visible,,,,,taxable,,1,515,3,0,0,,,,,1,,,43.39,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03192,Mosaics - Stick On Steel Mosaic,1,,visible,,,,,taxable,,1,343,3,0,0,,,,,1,,,43.39,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03194,Mosaics - Stick On Steel Mosaic,1,,visible,,,,,taxable,,1,266,3,0,0,,,,,1,,,43.39,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03193,Create Your Own Design Mosaic,1,,visible,,,,,taxable,,1,544,3,0,0,,,,,1,,,62.71,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03178,Create Your Own Design Mosaic,1,,visible,,,,,taxable,,1,435,3,0,0,,,,,1,,,62.71,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03189,Create Your Own Design Mosaic,1,,visible,,,,,taxable,,1,436,3,0,0,,,,,1,,,62.71,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03190,Create Your Own Design Mosaic,1,,visible,,,,,taxable,,1,283,3,0,0,,,,,1,,,62.71,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03196,Create Your Own Design Mosaic,1,,visible,,,,,taxable,,1,555,3,0,0,,,,,1,,,62.71,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03195,Create Your Own Design Mosaic,1,,visible,,,,,taxable,,1,374,3,0,0,,,,,1,,,75.59,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03185,Bevelled Mirror 23cm*20cm,1,,visible,,,,,taxable,,1,42,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03187,Mirror Mosaics Stick On - Bevelled,1,,visible,,,,,taxable,,1,1,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03179,Mirror Mosaics Stick On - Bevelled,1,,visible,,,,,taxable,,1,66,3,0,0,,,,,1,,,80.42,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03181,Mirror Mosaics Stick On - Bevelled,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,120.19,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03184,Mirror Mosaics Stick On - Bevelled,1,,visible,,,,,taxable,,1,9,3,0,0,,,,,1,,,120.19,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F03354,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Nero,1,,visible,,,,,taxable,,1,898,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03355,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Wenge,1,,visible,,,,,taxable,,1,747,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03357,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Grey,1,,visible,,,,,taxable,,1,875,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03358,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Marble,1,,visible,,,,,taxable,,1,497,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03356,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Teak,1,,visible,,,,,taxable,,1,806,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03366,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Matt White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,96.52,"All Products, Homeware, Homeware > Decor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03359,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Rustic,1,,visible,,,,,taxable,,1,539,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03361,WPC 3D Single Flute 22mm x 22mm x 2900mm Barcelona Wood,1,,visible,,,,,taxable,,1,711,3,0,0,,,,,1,,,96.52,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
,simple,F03447,Spotlight,1,,visible,,,,,taxable,,1,2330,3,0,0,,,,,1,,,56.27,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02800,Adaptor 24V-100W +- 40 Lights,1,,visible,,,,,taxable,,1,180,3,0,0,,,,,1,,,265.65,"All Products, Hardware, Hardware > Electrical, Hardware > Lighting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02340,Barcelona Series Nero WPC Indoor Wall Panel,1,,visible,,,,,taxable,,1,704,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02341,Barcelona Series Wenge WPC Indoor Wall Panel,1,,visible,,,,,taxable,,1,95,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02342,Barcelona Series Teak WPC Indoor Wall Panel,1,,visible,,,,,taxable,,1,66,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02753,Barcelona Series Mahogany WPC Indoor Wall Panel,1,,visible,,,,,taxable,,1,184,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02343,Barcelona Series Grey WPC Indoor Wall Panel,1,,visible,,,,,taxable,,1,314,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
,simple,F02344,Barcelona Series Marble WPC Indoor Wall Panel,1,,visible,,,,,taxable,,1,277,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impulse
